Jukka;577;Salmi;KD;01;56;MEN;Helsinki;NOT_ELECTED;40;77;117;0;117;0.0;0.0;0.0;563.813;
Gunta;237;Ahlfors;VAS;01;40;WOMEN;Helsinki;NOT_ELECTED;26;56;82;0;82;0.0;0.0;0.0;563.531;
Eija;443;Paananen;SDP;01;49;WOMEN;Helsinki;NOT_ELECTED;42;61;103;225;-122;0.0;0.0;0.0;558.138;
Ahto;1031;Apajalahti;PIR;01;29;MEN;Helsinki;NOT_ELECTED;36;73;109;178;-69;0.0;0.0;0.0;557.5;
Sanna;766;Henriksson;PS;01;37;WOMEN;Helsinki;NOT_ELECTED;18;59;77;0;77;0.0;0.0;0.0;556.231;
Pedro;238;Aibéo;VAS;01;37;MEN;Helsinki;NOT_ELECTED;18;62;80;0;80;0.0;0.0;0.0;554.862;
Johanna;225;Stenman;RKP;01;51;WOMEN;Helsinki;NOT_ELECTED;30;76;106;74;32;0.0;0.0;0.0;553.971;
Arja;453;Salo;SDP;01;54;WOMEN;Helsinki;NOT_ELECTED;40;60;100;0;100;0.0;0.0;0.0;551.247;
Mervi;269;Juurinen;VAS;01;48;WOMEN;Helsinki;NOT_ELECTED;30;48;78;0;78;0.0;0.0;0.0;546.455;
Anna;8;Jensen;FP;01;39;WOMEN;Helsinki;NOT_ELECTED;69;128;197;0;197;0.1;0.1;0.1;545.333;
Mari;418;Laasio;SDP;01;41;WOMEN;Helsinki;NOT_ELECTED;37;62;99;0;99;0.0;0.0;0.0;544.524;
Harri;801;Lehtimäki;PS;01;54;MEN;Helsinki;NOT_ELECTED;18;59;77;111;-34;0.0;0.0;0.0;542.325;
Juha-Pekka;1028;Väisänen;SKP;01;50;MEN;Helsinki;NOT_ELECTED;29;51;80;45;35;0.0;0.0;0.0;541.8;
Sami;897;Helle;KESK;01;44;MEN;Helsinki;NOT_ELECTED;33;58;91;0;91;0.0;0.0;0.0;539.647;
Jukka;294;Lariola;VAS;01;34;MEN;Helsinki;NOT_ELECTED;17;61;78;0;78;0.0;0.0;0.0;538.299;
Päivikki;154;Ahonen;RKP;01;71;WOMEN;Helsinki;NOT_ELECTED;57;46;103;103;0;0.0;0.0;0.0;538.143;
Pekka;470;Tuominen;SDP;01;35;MEN;Helsinki;NOT_ELECTED;32;67;99;0;99;0.0;0.0;0.0;537.964;
Petteri;372;Auvinen;SDP;01;46;MEN;Helsinki;NOT_ELECTED;27;70;97;0;97;0.0;0.0;0.0;531.56;
Jani;546;Liukkonen;KD;01;35;MEN;Helsinki;NOT_ELECTED;46;63;109;0;109;0.0;0.0;0.0;530.647;
Virva;308;Muotka;VAS;01;47;WOMEN;Helsinki;NOT_ELECTED;31;44;75;0;75;0.0;0.0;0.0;530.382;
Sari;826;Piilola;PS;01;48;WOMEN;Helsinki;NOT_ELECTED;39;38;77;111;-34;0.0;0.0;0.0;529.098;
Emilia;465;Tervonen;SDP;01;33;WOMEN;Helsinki;NOT_ELECTED;30;67;97;0;97;0.0;0.0;0.0;525.306;
Lotta;216;Rosenqvist;RKP;01;34;WOMEN;Helsinki;NOT_ELECTED;16;81;97;64;33;0.0;0.0;0.0;523.194;
Oskar;246;Dikert;VAS;01;28;MEN;Helsinki;NOT_ELECTED;31;43;74;27;47;0.0;0.0;0.0;522.696;
Katariina;459;Styrman;SDP;01;37;WOMEN;Helsinki;NOT_ELECTED;36;59;95;0;95;0.0;0.0;0.0;519.198;
Pekka;852;Tiusanen;PS;01;63;MEN;Helsinki;NOT_ELECTED;22;53;75;321;-246;0.0;0.0;0.0;516.5;
Henri;261;Huittinen;VAS;01;30;MEN;Helsinki;NOT_ELECTED;21;53;74;0;74;0.0;0.0;0.0;515.229;
Riku;474;Vainio;SDP;01;21;MEN;Helsinki;NOT_ELECTED;21;74;95;0;95;0.0;0.0;0.0;513.23;
Sanna;949;Rauhansalo;KESK;01;42;WOMEN;Helsinki;NOT_ELECTED;30;59;89;121;-32;0.0;0.0;0.0;509.667;
Ann-Mari;157;Bergström;RKP;01;51;WOMEN;Helsinki;NOT_ELECTED;24;65;89;81;8;0.0;0.0;0.0;509.054;
Kaisa;298;Liljanto;VAS;01;24;WOMEN;Helsinki;NOT_ELECTED;33;41;74;0;74;0.0;0.0;0.0;507.972;
Jari;410;Kinnunen;SDP;01;54;MEN;Helsinki;NOT_ELECTED;28;66;94;89;5;0.0;0.0;0.0;507.398;
Erlin;866;Yang;PS;01;54;MEN;Helsinki;NOT_ELECTED;29;44;73;111;-38;0.0;0.0;0.0;504.488;
Roby;435;Mountrakis;SDP;01;30;MEN;Helsinki;NOT_ELECTED;27;65;92;0;92;0.0;0.0;0.0;501.697;
Linda-Riina;563;Paavilainen;KD;01;26;WOMEN;Helsinki;NOT_ELECTED;35;73;108;0;108;0.0;0.0;0.0;501.167;
Hannu Tapani;347;Tuhkanen;VAS;01;64;MEN;Helsinki;NOT_ELECTED;34;38;72;0;72;0.0;0.0;0.0;500.917;
Marion;381;Godman;SDP;01;36;WOMEN;Helsinki;NOT_ELECTED;29;62;91;0;91;0.0;0.0;0.0;496.122;
Frida;171;Forsblom-Prittinen;RKP;01;30;WOMEN;Helsinki;NOT_ELECTED;26;62;88;0;88;0.0;0.0;0.0;495.658;
Raoul;1050;Plommer;PIR;01;38;MEN;Helsinki;NOT_ELECTED;42;65;107;171;-64;0.0;0.0;0.0;495.556;
Ville;333;Ritala;VAS;01;41;MEN;Helsinki;NOT_ELECTED;21;49;70;0;70;0.0;0.0;0.0;494.055;
Lauri;764;Hautamäki;PS;01;61;MEN;Helsinki;NOT_ELECTED;30;40;70;0;70;0.0;0.0;0.0;493.023;
Pia;4;Brandt;FP;01;49;WOMEN;Helsinki;NOT_ELECTED;48;93;141;0;141;0.0;0.0;0.0;490.8;
Veijo;423;Lehto;SDP;01;68;MEN;Helsinki;NOT_ELECTED;52;39;91;0;91;0.0;0.0;0.0;490.67;
Elina;352;Wallin;VAS;01;39;WOMEN;Helsinki;NOT_ELECTED;14;53;67;0;67;0.0;0.0;0.0;487.378;
Tuomas;378;Finne;SDP;01;37;MEN;Helsinki;NOT_ELECTED;23;65;88;0;88;0.0;0.0;0.0;485.337;
Ilmari;974;Määttänen;EOP;01;33;MEN;Helsinki;NOT_ELECTED;60;125;185;0;185;0.1;0.0;0.1;483.5;
Ella;195;Lazareva;RKP;01;50;WOMEN;Helsinki;NOT_ELECTED;34;53;87;0;87;0.0;0.0;0.0;482.949;
Marjukka;964;Vainio-Rossi;KESK;01;48;WOMEN;Helsinki;NOT_ELECTED;25;61;86;145;-59;0.0;0.0;0.0;482.842;
Oskar;860;Viding;PS;01;26;MEN;Helsinki;NOT_ELECTED;28;41;69;0;69;0.0;0.0;0.0;482.067;
Edina;244;Bilajac;VAS;01;40;WOMEN;Helsinki;NOT_ELECTED;18;48;66;0;66;0.0;0.0;0.0;480.88;
Miia;403;Järvi;SDP;01;40;WOMEN;Helsinki;NOT_ELECTED;29;57;86;144;-58;0.0;0.0;0.0;480.118;
Arto;377;Dahlman;SDP;01;40;MEN;Helsinki;NOT_ELECTED;42;42;84;76;8;0.0;0.0;0.0;475.011;
Jorma;873;Luotonen;IP;01;71;MEN;Helsinki;NOT_ELECTED;43;78;121;0;121;0.0;0.0;0.0;475.0;
Janika;497;Cacho;KD;01;25;WOMEN;Helsinki;NOT_ELECTED;25;82;107;91;16;0.0;0.0;0.0;474.789;
Marko;283;Korhonen;VAS;01;47;MEN;Helsinki;NOT_ELECTED;29;37;66;0;66;0.0;0.0;0.0;474.553;
Anter;867;Yasa;PS;01;24;MEN;Helsinki;NOT_ELECTED;24;44;68;0;68;0.0;0.0;0.0;471.587;
Niklas;218;Rönnberg;RKP;01;48;MEN;Helsinki;NOT_ELECTED;15;70;85;0;85;0.0;0.0;0.0;470.875;
Mikko;487;Weckström;SDP;01;39;MEN;Helsinki;NOT_ELECTED;28;56;84;43;41;0.0;0.0;0.0;470.011;
Kari;287;Kälviä;VAS;01;58;MEN;Helsinki;NOT_ELECTED;12;52;64;157;-93;0.0;0.0;0.0;468.39;
Aulis;383;Haaranen;SDP;01;61;MEN;Helsinki;NOT_ELECTED;39;43;82;131;-49;0.0;0.0;0.0;465.115;
Mikko;331;Pöri;VAS;01;39;MEN;Helsinki;NOT_ELECTED;18;45;63;38;25;0.0;0.0;0.0;462.385;
Karin;868;Zeiger;PS;01;54;WOMEN;Helsinki;NOT_ELECTED;21;47;68;0;68;0.0;0.0;0.0;461.553;
Juha;425;Leoni;SDP;01;48;MEN;Helsinki;NOT_ELECTED;21;60;81;115;-34;0.0;0.0;0.0;460.32;
Christa;167;Elmgren;RKP;01;21;WOMEN;Helsinki;NOT_ELECTED;27;56;83;0;83;0.0;0.0;0.0;459.39;
Timo;920;Latikka;KESK;01;45;MEN;Helsinki;NOT_ELECTED;28;57;85;124;-39;0.0;0.0;0.0;458.7;
Jari;292;Lampinen;VAS;01;54;MEN;Helsinki;NOT_ELECTED;27;31;58;0;58;0.0;0.0;0.0;456.532;
Anna-Maria;406;Kantola;SDP;01;51;WOMEN;Helsinki;NOT_ELECTED;35;43;78;162;-84;0.0;0.0;0.0;455.622;
Tony;803;Leppäkoski;PS;01;27;MEN;Helsinki;NOT_ELECTED;18;49;67;108;-41;0.0;0.0;0.0;451.938;
Eero;999;Rasijärvi;SKP;01;70;MEN;Helsinki;NOT_ELECTED;12;39;51;118;-67;0.0;0.0;0.0;451.5;
Tuomas;495;Auvinen;KD;01;30;MEN;Helsinki;NOT_ELECTED;32;69;101;83;18;0.0;0.0;0.0;451.05;
Tiina;368;Andersson;SDP;01;47;WOMEN;Helsinki;NOT_ELECTED;33;44;77;0;77;0.0;0.0;0.0;451.02;
Orvokki;268;Jokinen;VAS;01;61;WOMEN;Helsinki;NOT_ELECTED;31;26;57;133;-76;0.0;0.0;0.0;450.825;
Benjamin;166;Ellenberg;RKP;01;24;MEN;Helsinki;NOT_ELECTED;27;55;82;149;-67;0.0;0.0;0.0;448.452;
Samuel;401;Jokela;SDP;01;20;MEN;Helsinki;NOT_ELECTED;28;48;76;0;76;0.0;0.0;0.0;446.51;
Haka;10;Kekäläinen;FP;01;54;MEN;Helsinki;NOT_ELECTED;35;94;129;0;129;0.0;0.0;0.0;446.182;
Richard;1030;Andersson;PIR;01;27;MEN;Helsinki;NOT_ELECTED;18;80;98;0;98;0.0;0.0;0.0;446.0;
Pia;335;Rouhiainen;VAS;01;52;WOMEN;Helsinki;NOT_ELECTED;22;35;57;0;57;0.0;0.0;0.0;445.259;
Anne;811;Mattila;PS;01;58;WOMEN;Helsinki;NOT_ELECTED;26;41;67;0;67;0.0;0.0;0.0;442.714;
Irmeli;366;Ahola;SDP;01;65;WOMEN;Helsinki;NOT_ELECTED;36;38;74;294;-220;0.0;0.0;0.0;442.089;
Olga;362;Zamurovic;VAS;01;46;WOMEN;Helsinki;NOT_ELECTED;10;47;57;0;57;0.0;0.0;0.0;439.829;
Kristina;187;Juth;RKP;01;41;WOMEN;Helsinki;NOT_ELECTED;23;57;80;58;22;0.0;0.0;0.0;438.023;
Mika;462;Taberman;SDP;01;46;MEN;Helsinki;NOT_ELECTED;22;52;74;0;74;0.0;0.0;0.0;437.755;
Tuomas;929;Meriniemi;KESK;01;35;MEN;Helsinki;NOT_ELECTED;23;53;76;38;38;0.0;0.0;0.0;436.857;
Nauri;317;Nykänen;VAS;01;54;MEN;Helsinki;NOT_ELECTED;16;40;56;0;56;0.0;0.0;0.0;434.53;
Jarmo;785;Keto;PS;01;30;MEN;Helsinki;NOT_ELECTED;15;49;64;117;-53;0.0;0.0;0.0;433.86;
Maria;440;Nyroos;SDP;01;26;WOMEN;Helsinki;NOT_ELECTED;27;41;68;0;68;0.0;0.0;0.0;433.505;
Tuija;607;Mäntynen;KD;01;52;WOMEN;Helsinki;NOT_ELECTED;27;67;94;0;94;0.0;0.0;0.0;429.571;
Markku;337;Saarinen;VAS;01;61;MEN;Helsinki;NOT_ELECTED;28;28;56;76;-20;0.0;0.0;0.0;429.357;
Matti;450;Sadeniemi;SDP;01;44;MEN;Helsinki;NOT_ELECTED;19;49;68;0;68;0.0;0.0;0.0;429.337;
Anna;226;Strömberg;RKP;01;30;WOMEN;Helsinki;NOT_ELECTED;24;56;80;0;80;0.0;0.0;0.0;428.068;
Hannele;794;Kuronen;PS;01;57;WOMEN;Helsinki;NOT_ELECTED;23;41;64;0;64;0.0;0.0;0.0;425.353;
Samuli;458;Sinisalo;SDP;01;31;MEN;Helsinki;NOT_ELECTED;21;42;63;0;63;0.0;0.0;0.0;425.248;
Marianna;340;Siltala;VAS;01;58;WOMEN;Helsinki;NOT_ELECTED;19;36;55;25;30;0.0;0.0;0.0;424.306;
Arja Katriina;489;Ylänkö;SDP;01;67;WOMEN;Helsinki;NOT_ELECTED;27;35;62;120;-58;0.0;0.0;0.0;421.236;
Paavo;361;Ylönen;VAS;01;34;MEN;Helsinki;NOT_ELECTED;24;31;55;0;55;0.0;0.0;0.0;419.372;
Pentti;211;Pieski;RKP;01;45;MEN;Helsinki;NOT_ELECTED;29;45;74;0;74;0.0;0.0;0.0;418.556;
Arto;393;Helenius;SDP;01;53;MEN;Helsinki;NOT_ELECTED;20;39;59;92;-33;0.0;0.0;0.0;417.299;
Jarmo;791;Korhonen;PS;01;41;MEN;Helsinki;NOT_ELECTED;15;48;63;0;63;0.0;0.0;0.0;417.173;
Maria;940;Pohjamo;KESK;01;36;WOMEN;Helsinki;NOT_ELECTED;29;43;72;0;72;0.0;0.0;0.0;417.0;
Annenina;357;Vilkman;VAS;01;58;WOMEN;Helsinki;NOT_ELECTED;23;31;54;0;54;0.0;0.0;0.0;414.552;
Juha (Jussi);398;Hätinen;SDP;01;56;MEN;Helsinki;NOT_ELECTED;16;41;57;108;-51;0.0;0.0;0.0;413.435;
Ulla;506;Halme;KD;01;63;WOMEN;Helsinki;NOT_ELECTED;46;41;87;68;19;0.0;0.0;0.0;410.045;
Harry;253;Grönmark;VAS;01;28;MEN;Helsinki;NOT_ELECTED;18;35;53;0;53;0.0;0.0;0.0;409.841;
Timo;414;Kontio;SDP;01;34;MEN;Helsinki;NOT_ELECTED;13;41;54;173;-119;0.0;0.0;0.0;409.642;
Peter;178;Hackman;RKP;01;57;MEN;Helsinki;NOT_ELECTED;30;43;73;101;-28;0.0;0.0;0.0;409.457;
Mikael;760;Forsbäck;PS;01;49;MEN;Helsinki;NOT_ELECTED;14;48;62;0;62;0.0;0.0;0.0;409.302;
Laura;6;Elomaa;FP;01;33;WOMEN;Helsinki;NOT_ELECTED;40;64;104;0;104;0.0;0.0;0.0;409.0;
Marko;426;Lindfors;SDP;01;49;MEN;Helsinki;NOT_ELECTED;12;42;54;0;54;0.0;0.0;0.0;405.918;
Kausti;1052;Rantalainen;PIR;01;41;MEN;Helsinki;NOT_ELECTED;18;60;78;0;78;0.0;0.0;0.0;405.455;
Anitta;264;Iline;VAS;01;35;WOMEN;Helsinki;NOT_ELECTED;14;39;53;0;53;0.0;0.0;0.0;405.236;
Otto;417;Köngäs;SDP;01;30;MEN;Helsinki;NOT_ELECTED;22;30;52;65;-13;0.0;0.0;0.0;402.261;
Pekka;848;Susimeri;PS;01;54;MEN;Helsinki;NOT_ELECTED;25;37;62;150;-88;0.0;0.0;0.0;401.722;
Jimmy;207;Nylund;RKP;01;27;MEN;Helsinki;NOT_ELECTED;26;46;72;0;72;0.0;0.0;0.0;400.745;
Toni;312;Mäki;VAS;01;37;MEN;Helsinki;NOT_ELECTED;22;28;50;0;50;0.0;0.0;0.0;400.733;
Samuli;934;Nissilä;KESK;01;29;MEN;Helsinki;NOT_ELECTED;24;39;63;0;63;0.0;0.0;0.0;398.87;
Wiking;483;Vuori;SDP;01;24;MEN;Helsinki;NOT_ELECTED;15;37;52;0;52;0.0;0.0;0.0;398.67;
Maria;343;Sundman-Juselius;VAS;01;40;WOMEN;Helsinki;NOT_ELECTED;19;31;50;0;50;0.0;0.0;0.0;396.33;
Timo;405;Kalema;SDP;01;67;MEN;Helsinki;NOT_ELECTED;21;30;51;0;51;0.0;0.0;0.0;395.142;
Kari;856;Vaittinen;PS;01;54;MEN;Helsinki;NOT_ELECTED;27;35;62;0;62;0.0;0.0;0.0;394.418;
Sam;159;Björklund;RKP;01;37;MEN;Helsinki;NOT_ELECTED;23;40;63;35;28;0.0;0.0;0.0;392.396;
Andreas;503;Forsberg;KD;01;36;MEN;Helsinki;NOT_ELECTED;26;56;82;80;2;0.0;0.0;0.0;392.217;
Juha-Pekka;270;Kaasinen;VAS;01;61;MEN;Helsinki;NOT_ELECTED;22;27;49;92;-43;0.0;0.0;0.0;392.022;
Risto;413;Kolanen;SDP;01;63;MEN;Helsinki;NOT_ELECTED;29;22;51;99;-48;0.0;0.0;0.0;391.675;
Raphaël;469;Tsanga;SDP;01;43;MEN;Helsinki;NOT_ELECTED;20;26;46;63;-17;0.0;0.0;0.0;388.27;
Samuel;247;Drake;VAS;01;22;MEN;Helsinki;NOT_ELECTED;18;29;47;0;47;0.0;0.0;0.0;387.806;
Kirsi;784;Kankaanpää;PS;01;62;WOMEN;Helsinki;NOT_ELECTED;22;38;60;194;-134;0.0;0.0;0.0;387.375;
Heikki;1011;Ketoharju;SKP;01;28;MEN;Helsinki;NOT_ELECTED;24;24;48;18;30;0.0;0.0;0.0;387.0;
Kari;409;Katajainen;SDP;01;32;MEN;Helsinki;NOT_ELECTED;13;29;42;0;42;0.0;0.0;0.0;384.922;
Miki;233;Wiik;RKP;01;38;MEN;Helsinki;NOT_ELECTED;20;40;60;0;60;0.0;0.0;0.0;384.388;
Janina;320;Paasonen;VAS;01;40;WOMEN;Helsinki;NOT_ELECTED;17;30;47;0;47;0.0;0.0;0.0;383.681;
Riitta;909;Korhonen;KESK;01;74;WOMEN;Helsinki;NOT_ELECTED;23;39;62;51;11;0.0;0.0;0.0;382.25;
Henrik;386;Halen;SDP;01;34;MEN;Helsinki;NOT_ELECTED;11;30;41;0;41;0.0;0.0;0.0;381.632;
Toni;761;Forsström;PS;01;33;MEN;Helsinki;NOT_ELECTED;19;39;58;0;58;0.0;0.0;0.0;380.579;
Tenho;277;Kellokangas;VAS;01;62;MEN;Helsinki;NOT_ELECTED;19;26;45;65;-20;0.0;0.0;0.0;379.642;
Jemi;390;Heinilä;SDP;01;23;MEN;Helsinki;NOT_ELECTED;14;27;41;64;-23;0.0;0.0;0.0;378.398;
Katriina;19;Rosavaara;FP;01;41;WOMEN;Helsinki;NOT_ELECTED;40;61;101;0;101;0.0;0.0;0.0;377.538;
Christer;156;Antell;RKP;01;74;MEN;Helsinki;NOT_ELECTED;24;35;59;125;-66;0.0;0.0;0.0;376.7;
Elie;500;El-Khouri;KD;01;56;MEN;Helsinki;NOT_ELECTED;27;52;79;106;-27;0.0;0.0;0.0;375.875;
Ilkka;339;Salonen;VAS;01;60;MEN;Helsinki;NOT_ELECTED;13;32;45;0;45;0.0;0.0;0.0;375.688;
Mauri;395;Helovirta;SDP;01;68;MEN;Helsinki;NOT_ELECTED;27;14;41;72;-31;0.0;0.0;0.0;375.218;
Jussi;806;Lindström;PS;01;47;MEN;Helsinki;NOT_ELECTED;20;36;56;0;56;0.0;0.0;0.0;374.017;
Tuovi;441;Nöjd;SDP;01;78;WOMEN;Helsinki;NOT_ELECTED;16;25;41;62;-21;0.0;0.0;0.0;372.092;
Klaus;348;Tuurala;VAS;01;73;MEN;Helsinki;NOT_ELECTED;20;25;45;0;45;0.0;0.0;0.0;371.814;
Matti;1029;Alanen;PIR;01;30;MEN;Helsinki;NOT_ELECTED;19;56;75;0;75;0.0;0.0;0.0;371.667;
Ann-Louise;193;Laaksonen;RKP;01;48;WOMEN;Helsinki;NOT_ELECTED;18;41;59;88;-29;0.0;0.0;0.0;369.314;
Joni;389;Hauhia;SDP;01;31;MEN;Helsinki;NOT_ELECTED;21;19;40;0;40;0.0;0.0;0.0;369.017;
Mari;285;Kostamo;VAS;01;49;WOMEN;Helsinki;NOT_ELECTED;10;34;44;50;-6;0.0;0.0;0.0;368.02;
Olli;845;Stenlund;PS;01;39;MEN;Helsinki;NOT_ELECTED;11;45;56;40;16;0.0;0.0;0.0;367.678;
Hanna-Maija;907;Kause;KESK;01;39;WOMEN;Helsinki;NOT_ELECTED;23;34;57;37;20;0.0;0.0;0.0;366.96;
Ulla;371;Aronen;SDP;01;61;WOMEN;Helsinki;NOT_ELECTED;19;20;39;0;39;0.0;0.0;0.0;365.992;
Arttu;296;Leinonen;VAS;01;31;MEN;Helsinki;NOT_ELECTED;11;32;43;0;43;0.0;0.0;0.0;364.303;
Dimitri;373;Baltzar;SDP;01;31;MEN;Helsinki;NOT_ELECTED;15;24;39;0;39;0.0;0.0;0.0;363.016;
Oscar;208;Ohlis;RKP;01;33;MEN;Helsinki;NOT_ELECTED;23;36;59;132;-73;0.0;0.0;0.0;362.212;
Timo;750;Aunio;PS;01;38;MEN;Helsinki;NOT_ELECTED;19;35;54;0;54;0.0;0.0;0.0;361.55;
Magnus;490;Ahlberg;KD;01;35;MEN;Helsinki;NOT_ELECTED;24;54;78;0;78;0.0;0.0;0.0;360.84;
Timo;272;Kallio;VAS;01;50;MEN;Helsinki;NOT_ELECTED;8;34;42;54;-12;0.0;0.0;0.0;360.66;
Margareta;419;Lagerström;SDP;01;62;WOMEN;Helsinki;NOT_ELECTED;17;18;35;0;35;0.0;0.0;0.0;360.089;
Nelli;461;Sviili;SDP;01;32;WOMEN;Helsinki;NOT_ELECTED;11;21;32;57;-25;0.0;0.0;0.0;357.208;
Minna;304;Mirha;VAS;01;49;WOMEN;Helsinki;NOT_ELECTED;16;25;41;0;41;0.0;0.0;0.0;357.089;
Krista;752;Bister;PS;01;26;WOMEN;Helsinki;NOT_ELECTED;25;29;54;0;54;0.0;0.0;0.0;355.623;
Niki;179;Hamro;RKP;01;40;MEN;Helsinki;NOT_ELECTED;17;39;56;44;12;0.0;0.0;0.0;355.377;
Paavo;472;Untamala;SDP;01;73;MEN;Helsinki;NOT_ELECTED;8;17;25;0;25;0.0;0.0;0.0;354.373;
Elias;252;Gharieb;VAS;01;61;MEN;Helsinki;NOT_ELECTED;21;19;40;49;-9;0.0;0.0;0.0;353.588;
Santeri;917;Lampi;KESK;01;27;MEN;Helsinki;NOT_ELECTED;20;37;57;0;57;0.0;0.0;0.0;352.846;
Juhana;388;Harju;SDP;01;37;MEN;Helsinki;NOT_ELECTED;14;6;20;0;20;0.0;0.0;0.0;351.583;
Tintti;13;Laiho;FP;01;37;WOMEN;Helsinki;NOT_ELECTED;26;71;97;0;97;0.0;0.0;0.0;350.571;
Iiris;275;Karppinen;VAS;01;58;WOMEN;Helsinki;NOT_ELECTED;23;17;40;71;-31;0.0;0.0;0.0;350.155;
Petteri;802;Leino;PS;01;51;MEN;Helsinki;NOT_ELECTED;23;31;54;0;54;0.0;0.0;0.0;349.887;
Anton;220;Salenius;RKP;01;25;MEN;Helsinki;NOT_ELECTED;13;42;55;0;55;0.0;0.0;0.0;348.796;
Karoliina;615;Topelius;KD;01;41;WOMEN;Helsinki;NOT_ELECTED;22;54;76;0;76;0.0;0.0;0.0;346.962;
Ville;274;Kari;VAS;01;35;MEN;Helsinki;NOT_ELECTED;14;22;36;39;-3;0.0;0.0;0.0;346.788;
Ilona;851;Tiilikainen;PS;01;35;WOMEN;Helsinki;NOT_ELECTED;10;44;54;0;54;0.0;0.0;0.0;344.333;
Matti;301;Lipponen;VAS;01;56;MEN;Helsinki;NOT_ELECTED;12;22;34;0;34;0.0;0.0;0.0;343.486;
Severi;1072;Virolainen;LIBE;01;52;MEN;Helsinki;NOT_ELECTED;16;56;72;0;72;0.0;0.0;0.0;343.077;
Pia-Maria;197;Lindén-Linna;RKP;01;60;WOMEN;Helsinki;NOT_ELECTED;21;32;53;17;36;0.0;0.0;0.0;342.455;
Maarit;251;Fredlund;VAS;01;59;WOMEN;Helsinki;NOT_ELECTED;11;22;33;21;12;0.0;0.0;0.0;340.245;
Teukka;962;Ulander;KESK;01;65;MEN;Helsinki;NOT_ELECTED;27;29;56;0;56;0.0;0.0;0.0;339.778;
Mika;857;Valkama;PS;01;55;MEN;Helsinki;NOT_ELECTED;12;42;54;0;54;0.0;0.0;0.0;338.953;
Lauri;977;Alhojärvi;SKP;01;33;MEN;Helsinki;NOT_ELECTED;16;27;43;78;-35;0.0;0.0;0.0;338.625;
Mika;349;Törnström;VAS;01;56;MEN;Helsinki;NOT_ELECTED;15;18;33;0;33;0.0;0.0;0.0;337.065;
Rabbe;221;Sandelin;RKP;01;53;MEN;Helsinki;NOT_ELECTED;21;32;53;60;-7;0.0;0.0;0.0;336.339;
Tuomas;493;Anttila;KD;01;33;MEN;Helsinki;NOT_ELECTED;33;38;71;95;-24;0.0;0.0;0.0;334.111;
Teemu;266;Itkonen;VAS;01;25;MEN;Helsinki;NOT_ELECTED;7;25;32;0;32;0.0;0.0;0.0;333.944;
Satu;751;Auvinen;PS;01;35;WOMEN;Helsinki;NOT_ELECTED;14;39;53;0;53;0.0;0.0;0.0;333.738;
Henri;278;Kirjavainen;VAS;01;23;MEN;Helsinki;NOT_ELECTED;11;20;31;0;31;0.0;0.0;0.0;330.881;
Sofia;182;Henriksson;RKP;01;28;WOMEN;Helsinki;NOT_ELECTED;18;33;51;0;51;0.0;0.0;0.0;330.439;
Jari;786;Kilpinen;PS;01;52;MEN;Helsinki;NOT_ELECTED;19;32;51;0;51;0.0;0.0;0.0;328.682;
Alexis;314;Nikkinen;VAS;01;37;MEN;Helsinki;NOT_ELECTED;8;23;31;0;31;0.0;0.0;0.0;327.873;
Joni;902;Immonen;KESK;01;28;MEN;Helsinki;NOT_ELECTED;20;32;52;0;52;0.0;0.0;0.0;327.643;
Vlada;18;Petrovskaja;FP;01;29;WOMEN;Helsinki;NOT_ELECTED;24;55;79;0;79;0.0;0.0;0.0;327.2;
Jarkko;293;Lampuoti;VAS;01;28;MEN;Helsinki;NOT_ELECTED;14;14;28;38;-10;0.0;0.0;0.0;324.919;
Ann-Kristin;206;Nummelin;RKP;01;52;WOMEN;Helsinki;NOT_ELECTED;17;32;49;0;49;0.0;0.0;0.0;324.741;
Harri;844;Sorsa;PS;01;56;MEN;Helsinki;NOT_ELECTED;17;34;51;0;51;0.0;0.0;0.0;323.776;
Anna;975;Posio;EOP;01;33;WOMEN;Helsinki;NOT_ELECTED;41;80;121;0;121;0.0;0.0;0.0;322.333;
Marjatta;536;Kähkönen;KD;01;67;WOMEN;Helsinki;NOT_ELECTED;42;24;66;0;66;0.0;0.0;0.0;322.179;
Mikko;358;Vuorinen;VAS;01;66;MEN;Helsinki;NOT_ELECTED;9;19;28;0;28;0.0;0.0;0.0;322.018;
Johan;198;Lund;RKP;01;68;MEN;Helsinki;NOT_ELECTED;20;28;48;0;48;0.0;0.0;0.0;319.237;
Jarmo;254;Grönmark;VAS;01;56;MEN;Helsinki;NOT_ELECTED;9;18;27;7;20;0.0;0.0;0.0;319.168;
Arto;865;Väisänen;PS;01;36;MEN;Helsinki;NOT_ELECTED;15;36;51;0;51;0.0;0.0;0.0;319.015;
Mikko;1053;Rantanen;PIR;01;43;MEN;Helsinki;NOT_ELECTED;15;44;59;0;59;0.0;0.0;0.0;318.571;
Hannu;282;Koponen;VAS;01;43;MEN;Helsinki;NOT_ELECTED;11;16;27;62;-35;0.0;0.0;0.0;316.368;
Niina;898;Hietalahti;KESK;01;42;WOMEN;Helsinki;NOT_ELECTED;17;34;51;0;51;0.0;0.0;0.0;316.345;
Ville;762;Grönroos;PS;01;38;MEN;Helsinki;NOT_ELECTED;18;30;48;0;48;0.0;0.0;0.0;314.391;
Lena;232;Wenman;RKP;01;46;WOMEN;Helsinki;NOT_ELECTED;15;33;48;45;3;0.0;0.0;0.0;313.917;
